"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"616","Kaposvár, Tüskevár","18,5 millió Ft","56 m²","2","Tüskevári városrészben eladó egy 56nm-es két szoba,konyha,kamra,közlekedo,fürdoszoba és wc elosztású részben felújított,tégla építésu,elso emeleti muanyag nyílászárós lakás.A nagyszobából igény szerint két különbejáratú szoba alakítható ki,így a lakás egy plusz két félszobás-három külön lakrészes lehet.A nyílászárók hoszigetelt üveggel szerelt muanyag szerkezetu ablakok redonyökkel és szúnyoghálóval szerelve.A szobákban laminált padlóburkolat van,a konyhában és az eloszobában járólappal burkolt a padló,a fürdoszobában a felújítás során a járólap,csempe,szaniterek egyaránt ki lettek cserélve.A lakáshoz tartozik egy elkerített konyhakert,padlás,illetve egy különálló zárhatü tároló valamint autóbeállási lehetoség is van.A futést konvektorok biztosítják a lakás rezsije nagyon alacsony.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","1","3","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","15 E Ft/hó","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület - ingyenes",NA
"617","XIII. kerület, Újlipótváros","85,85 millió Ft","101 m²","2 + 1 fél","Lehel téri metró közelében különleges kialakítású, helyenként nagy belmagasságú, nappali+2 hálószobás, 101 nm-es lakás eladó.Magánszemély vásárló esetén a feltüntetett árat 27% Áfa terheli, céges vásárló esetén fordított áfás értékesítés történik, így nem terheli Áfa a vételárat.Az ablakok a ház csendes belso kertjére néznek.Napfényes a legfelso szintnek és a teto-bevilágító ablakoknak köszönhetoen, belmagassága változó.Elektromosan mozgatható sötétítovel ellátottak a tetoablakok.Az épület újszeru, portaszolgálatos, a lakás klimatizált, fan coil futésu.A teremgarázsban beállók vásárolhatók az ingatlanhoz.A Duna House teljes kínálatával kapcsolatban forduljon hozzám bizalommal.Eladás és vétel teljes köru ügyintézése, ingyenes tanácsadás, értékbecslés, megbízható ügyvédi háttér biztosítása.Hitel és CSOK ügyintézés garantáltan a leggyorsabban, a legjobb feltételekkel.Személyre szabott ingyenes pénzügyi tanácsadás biztosításokkal és befektetésekkel kapcsolatban.","felújított","2001 és 2010 között","nincs megadva","nincs megadva","6","nincs megadva","van","3 m-nél magasabb","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"618","XIV. kerület, Szikszó park","39,9 millió Ft","53 m²","2","Zuglóban, Szikszó parkban egy 53 nm-es erkélyes kétszobás lakás várja új lakóját.Az ingatlan négyemeletes ház 3. emeletén található, erkélye csendes belso udvarra néz. K-Ny-i tájolású, világos, jó elosztású, egy kis kamrával is rendelkezik. A konyha felújítása során tágas tér lett kialakítva.Az otthon melegérol távfutés gondoskodik, az épületet szigetelték.A környéket kiváló közlekedés infrastruktúra jellemzi.Ha az ingatlan felkeltette érdeklodését, kérem további információért keressen bizalommal!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","3","nincs megadva","nincs","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","3 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"619","Székesfehérvár, Belváros","27,5 millió Ft","51 m²","2","Barátságos otthon – parkosított környezetbenSzékesfehérváron, rálátással a Belvárosra, 51 m2 – es, 2 szobás, napfényes, erkélyes, rendezett, jó állapotú panellakás eladó.A 10 emeletes épületben lévo lakás túl van a panelprogram munkálatain. Az otthon 2 szobából, konyhából, fürdoszobából, mellékhelyiségbol és eloszobából áll. Az erkélyrol egy szép, nem régen újjá varázsolt parkra nézhetünk. A lakás falai ízléses színekre festettek, a szobák parkettásak. Az ablakok muanyagok, szúnyoghálóval ellátottak. A bejárati ajtót biztonságos, modern kivitelure cserélték. A lakás közös költsége 10500 Ft.A lakás megegyezés szerint, rövid ido alatt birtokba veheto.A panellakás központi elhelyezkedése miatt minden elérheto, ami a mindennapi életünkben fontos lehet: óvodák, iskolák, orvosi rendelo, gyógyszertárak, könyvtár, bankok, éttermek, kávézók, bevásárló központok.Parkolni az épület mellett lehet. A buszmegálló pár perc alatt megközelítheto.A sétáló utca szomszédsága, látványa külön elonye ennek az otthonos és hangulatos lakásnak.","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","7","10","van","3 m-nél alacsonyabb","távfutés","nincs","20 E Ft/hó","igen","külön helyiségben","délnyugat","panorámás","3 m²","nem","nincs megadva","részt vett","utca, közterület",NA
"620","III. kerület, Békásmegyeri lakótelep Duna felol","34,9 millió Ft","52 m²","2","3. ker. Békás Dunához közeli utcájában eladó folyamatosan felújított és karbantartott, NY-ra tájolt, köztes emeleti, 52m2-es, 2 szobás, felújított, szép állapotú, akár festés nélkül is AZONNAL KÖLTÖZHETO, futéskorszerusítés eredményeként új radiátorokkal, közüzemi EGYEDI MÉROKKEL (futés, víz, villany), redonyökkel, KLÍMÁVAL felszerelt lakás jó állapotú, liftes panelházban. A felújítás eredményeként a lakás ablakai, burkolati mellett a komplett fürdoszoba és konyha cseréje is megtörtént.A hálószoba rendkívül tágas és többféleképpen is berendezheto, az igényes konyhabútorral felszerelt, ablakos konyhához kényelmes méretu étkezo csatlakozik; a nappali mennyezetig éro gardróbot rejt. A szeparált wc és zuhanyzós fürdo új szaniterekkel felszerelt.A lakás igény szerint akár teljes bútorzatával is megvásárolható!Közvetlen közelben található a Milton Friedman Egyetem, pár lépéssel elérhetok üzletek, iskola, óvoda, buszmegálló, a szintén karnyújtásnyira levo Duna part lehetoséget nyújt az aktív kikapcsolódásra!A lakás gyorsan birtokba veheto!","felújított","1950 és 1980 között","összkomfortos","nincs megadva","4","nincs megadva","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","nincs megadva","igen","külön helyiségben","nyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri","részt vett","utca, közterület - ingyenes",NA
"621","Keszthely, Belváros","47 millió Ft","84 m²","2","KESZTHELY BELVÁROSÁBAN DUPLA TERASZOS ÚJ ÉPÍTÉSU ÖNFENNTARTÓ LAKÁS ELADÓ!HELYISÉGEKhálószoba:             20 m2fürdoszoba - wc:   10 m2konyha - étkezo:   40 m2terasz:                    13,94m2terasz:                     13,72m2Az ingatlan fobb jellemzoi:- az ingatlan napelemmel ellátott, így átlagos felhasználás mellett, a villamos energia szükséglet teljesmértékben biztosított- a padlófutést és a meleg víz ellátását elektromos Bosch kazán biztosítja- inverter klíma berendezés- központi elhelyezkedés- 70 négyzetméter hasznos lakófelület, plusz két darab összesen  27,64 négyzetméter padlófutéssel ellátottterasz jakuzzi és infra szauna kiállással- beépített, gépesített konyha- szúnyoghálóval és elektromos redonnyel ellátott muanyag nyílászárók- tágas, napfényes terekAjánlom nyaralónak vagy állandó lakásnak is, a kivitelezés és az ötletes elrendezés makulátlan!AMENNYIBEN FELKELTETTEM ÉRDEKLODÉSÉT, VÁROM HÍVÁSÁT AZ ORSZÁG EGYIK LEGNAGYOBB ÉS LEGELISMERTEBB INGATLANKÖZVETÍTO HÁLÓZATA NEVÉBEN!","nincs megadva","2021","nincs megadva","AA++","nincs megadva","nincs megadva","nincs","3 m-nél alacsonyabb","megújuló energia, padlófutés","van","nincs megadva","nem","egy helyiségben","délnyugat","kertre néz","nincs megadva","nem","zárószint",NA,"nincs megadva",NA
"622","VIII. kerület, Józsefváros - Orczynegyed","28,9 millió Ft","66 m²","2 + 1 fél","VIII. Füvészkert közelében, tégla építésu, polgári társasház magasföldszintjén eladó egy 66m2-es, 2 szoba + hálófülkés, családosok számára is ideális méretu, étkezokonyhás, remek fényviszonyú, JÓ ÁLLAPOTÚ, akár azonnal költözheto lakás. Az ingatlanban két tágas szoba, egy hálófülke, fürdoszoba + wc, és  egy tágas, étkezos konyha helyiségek kaptak helyet. A szobák parkettásak, a többi helyiséget járólap fedi. Pár éve került sor a lakás felújítására, melynek során teljesen megújult a fürdoszoba és a konyha, és a szobákban is esztétikai és gépészeti felújításokat hajtottak végre. Új konyhabútor került beépítésre, a bejárati ajtót pedig korszeru, több ponton záródó, muanyag ajtóra cserélték. Ennek köszönhetoen a lakás jelenleg is jó állapotnak örvend, akár egy tisztasági festés után költözheto. Fényviszonya kituno, köszönhetoen nyugati tájolásának, egész délután napfényes. Elrendezése, elhelyezkedése okán bátran ajánlom családosok, nagy térigényuek, összeköltözok számára is, ugyanakkor az egyetemek (Pázmány Info kar, Nemzetvédelmi Egyetem, Óbudai Egyetem, SOTE) közelségének köszönhetoen bérbeadásra is remek választás. A közelben minden elérheto, amire a mindennapokban szükség lehet. Oktatási intézmények, rendelo, gyógyszertár, kisebb és nagyobb üzletek, parkok, sportolási és kikapcsolódási lehetoségek karnyújtásnyira vannak. A tömegközlekedési ellátottság szintén kiváló, percek alatt elérheto a 3-as metró, továbbá a 9-es és 99-es autóbuszok, és a 83-as trolibusz állomása is, melyekkel a Belváros számtalan pontja (pl. a Nagykörút, Kálvin tér, Blaha Lujza tér, Nyugati pályaudvar, Fovám tér) átszállás nélkül elérheto. A lakás irányára: 28,9 M FtIrányár: 28900000 FtReferencia szám: LK019207","jó állapotú","1950 elott","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél magasabb","elektromos","nincs","nincs megadva","nincs megadva","egy helyiségben","nyugat","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"623","XIII. kerület, Tahi utca","44,6 millió Ft","44 m²","2","XIII. Reitter Ferenc utca-Tahi utca sarkán épülo 71 lakásos új építésu társasházban mai kornak megfelelo térszervezésu lakások új tulajdonosukra várnak.1.800m²-es parkosított belso díszkert játszótérrel és kertitóval kerül kialakításra, kiváló hang és hoszigetelésu beton vázszerkezet, biztonsági térfigyelo kamerarendszer, gyorslift, klíma elokészítés.Átadás: 2021 decemberLakások:Reitter Ferenc utca1.em 3./ 76,74 m2, 1,75 m2 erkély, 3 szoba, K-i, 63.533.000,-Ft1.em 8/ 61,65 m2, 7 m2 erkély, 3 szoba, Ny-i, 54.074.000,-Ft2.em 3./ 77,02 m2, 8 m2 erkély, 3 szoba, K-i, 66.978.000,-Ft2.em 8./ 61,65 m2, 7 m2 erkély, 3 szoba, Ny-i, 59.927.000,-Ft.3.em 1./ 52,64 m2, 5,53 m2 erkély, 2 szoba, K-i, 45.986.000,-Ft3.em 2./ 53,06 m2, 5,53 m2 erkély, 2 szoba, K-i, 46.334.000,-Ft.3.em 4./ 65,23 m2, 5,99 m2 erkély, 3 szoba, Ny-i, 64.829.000,-Ft.3.em 6./ 51,93 m2, 6,39 m2 erkély, 2 szoba, É-K, 51.480.000,-Ft.4.em 2./ 75,38 m2, 8 m2 erkély, 3 szoba, K-i, 68.108.000,-Ft.4.em 3./ 93,69 m2, 11 m2 erkély, 4 szoba, K-i, 90.520.000,-Ft.4.em 4./ 74,65 m2, 4 m2 erkély, 3 szoba, Ny-i, 67.095.000,-Ft4.em 6./ 75,44 m2, 29,75 m2 terasz, 4 szoba, Ny-i, 79.030.000,-Ft5.em 2./ 44,69 m2, 8 m2 erkély, 2 szoba, K-i, 44,690.000,-Ft.Tahi utca1.em 1./ 54,81 m2, 3,08 m2 erkély, 2 szoba, ÉK-i, 45.369.000,-Ft5.em 2./ 44,61 m2, 8,55 m2 erkély, 2 szoba, ÉK-i, 44.614.000,-Ft5.em 3./ 94,61 m2, 17,41 m2 terasz, 4 szoba, ÉK-i, 92.471.000,-Ft5.em 5./ 94,39 m2, 44,36 m2 terasz, 4 szoba, DNY-i, 120.375.000,-FtFinanszírozás:Az ingatlan, banki finanszírozással is megvásárolható.Várjuk kedves ügyfeleinket ingyenes hiteltanácsadásra.A 14-es villamos Fiastyúk utcai megállója rövid sétányira, míg a 30, 32, 20E, 30A és 230 jelu buszok megállója is pár percnyire található. A lakópark ezen felül autóval is könnyedén megközelítheto.","nincs megadva","2021","összkomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","igen","egy helyiségben","nincs megadva","nincs megadva","8 m²","nincs megadva","nincs megadva",NA,"teremgarázs hely - megvásárolható",NA
"624","Balatonalmádi, Veszprém megye","23,99 millió Ft","27 m²","1","Balatonalmádi Káptalanfüredi részén kínálunk eladásra egy társas házi  üdülo földszinti lakását.A lakásban eloszoba, fürdo - wc, fozofülke,  nagy szoba található és tartozik hozzá  2 loggia. Az üdülo kertje, tárolója és udvari parkolója közös használatú viszont ami  közvetlen a loggia elott található virágoskert, az saját használatban van.   Nyáron az osfákkal  parkosított madárcsicsergos kertben pihenhet a friss levegon,  osztol a fák lombhullása után egy kicsit gyönyörködhet a Balaton panorámájában is. A társas üdüloben összesen 12 lakás található 6 földszinti és 6 emeleti. A kertet kertész tartja karban, a nyaralóközösséget pedig közös képviselo fogja össze. Az ingatlan csendes átmeno forgalomtól mentes utcába található, igény szerint téliesítheto. Az ingatlan akár azonnal birtokba veheto.Káptalanfüred strandja gyalog 10 perc sétára, míg a Balatonalmádi  Wesselényi strand 10 perc autóútra  található. Buszforduló a Csillag téren található és itt van egy is bolt is ami nyáron nyitva tart.Hirdetésem felkeltette érdeklodését keressen bizalommal! 23990000 FtReferencia szám: LK049119","felújított","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","nincs","nincs megadva","nincs megadva","nincs megadva","nincs megadva","észak","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"625","Kecskemét, Hunyadiváros","48,99 millió Ft","64 m²","3","Költözzön be egy vadiúj lakásba!Kecskeméten, Hunyadiváros egyik legkedveltebb , legújabb lakóparkjában eladó ez a teljesen új, még nem lakott , szigetelt, tégla házban, fsz.-i, 64 m2-es, nappali+ 2 szobás, exkluzívan teljesen berendezett lakás!Az ingatlanhoz tartozik egy zárt udvari beálló, kizárólag a lakással együtt eladó-és egyben további 1 M ft-os vételárért!Egyéb tudnivalók:-2020-as kivitelezés-magas minoség-lakóparki életszínvonal-teljesen berendezve értendo az ár-gépesített konyha beép. hutovel, mosogatógéppel, elszívóval, mosógép-spájz-igényes burkolatok-fedett terasz-beép. bútorok, ülogarnitúra-led-es világítás, csillárok-inverteres klmaAZONNAL KÖLTÖZHETO!","újszeru","2020","összkomfortos","nincs megadva","földszint","2","nincs","3 m-nél alacsonyabb","gáz (cirko), padlófutés","van","50 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","udvari","nincs megadva","igen","nincs megadva",NA,"udvari beálló - kötelezo megvenni","1 000 000 Ft"
"626","XI. kerület, Gellérthegy","64 millió Ft","59 m²","2","Eladó Budapest XI. kerületében, a VILLÁNYI ÚT KÖZELÉBEN, egy  59 nm-es(a tulajdoni lap szerint 67nm-es, de ebben benne van a pincében lévo tároló is), KÉT SZOBÁS ERKÉLYES LAKÁS!Az ingatlan egy zárt udvaros társasház  elso emeletén helyezkedik el, melyhez PARKOLÓHELY igényelheto. A lakás belso elrendezése kiváló, a két szoba külön nyílik, ablakain a nyílászárók cseréje megtörtént. A környék a kerület egyik legjobb része, csendes, kertvárosias, közelében bevásárlási lehetoségek, villamos  5 perc sétára. A pincében zárható tároló helyiséggel rendelkezik.A LAKÁS EGYBOL KÖLTÖZHETO ÉS TEHERMENTES! Megtekintéssel és további információkért keressen bizalommal! Az OTP Ingatlanpont teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére. A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitelkonstrukciót kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez is. REF.SZÁM: M200476","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","nincs megadva","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","4 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"627","XII. kerület, Bartha utca","139,9 millió Ft","95 m²","4","klasszikus villaépület modern köntösbenA XII. kerület Orbán-hegyen, a Bartha utcában egy szépen karbantartott kis lakó közösségu 1930 körül épült villaépület tetoterében ( klimatizált ) nettó 95 nm DE bruttó 157 nm alapterületu 1+3 félszobás hatalmas terasszal ( 15 nm ) rendelkezo tetotéri lakás eladó. Jelenlegi tulajdonosa újította fel a lakást saját igényére alakítva így Loxone okos otthon vezérli a világítást és a futést, valamint a magasan lévo Velux ablakokat egyaránt, melyek a biztosítják a lakás egész napos világosságát.Az eredetileg keckeméthi Bornemisza Géza Péter-nek ( a 30-as években több kormánynak is minisztere volt ) épült villa tetotere 1986-ban került beépítésre. Az utolsó felújítást teljesköruen a jelenlegi tulajdonos végezte 6 évvel ezelott és mindenre kiterjedt a felújítás.A tetotér ellenére a lakás nappali és konyha része egyes helyeken közel 4-6 m belmagassággal rendelkezik.A lakás berendezése és az alapanyagok mely az ajánlat részét képezik, mind kiváló minoséguek. A beépített bútorok minden helyiségben fából készültek. A padló mindenhol hajópadlóval van burkolva, kivéve a fürdoszoba, a folyosó és az egyik hálószoba.A lakáshoz tartozik egy 42 nm-es, kétállásos garázs, mely kötelezoen megvásárolandó, ára: 8 mFt. A garázsban jelenleg 2 autó, 2 motor és számos polc van.További részletekért hívjon bizalommal!Egyedi igényekre szabott lakáshitelekkel állunk rendelkezésére. Bankfüggetlen hitelcentrumunk az országban elérheto összes bank és hitelintézet ajánlatát versenyezteti az Ön számára díjmentesen. Munkatársaink nagy szakmai tapasztalattal várják Önt az elore egyeztetett idopontban akár a normál munkaido után is.","jó állapotú","1950 elott","összkomfortos","nincs megadva","2","2","nincs","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","kelet","nincs megadva","nincs megadva","nem","tetotéri",NA,"önálló garázs",NA
"628","Várpalota, Veszprém megye","25,75 millió Ft","34 m²","1","A LIDO HOME SZÉKESFEHÉRVÁR eladásra kínálja ezt a VÁRPALOTAI TÉGLALAKÁST!  A LIDO HOME SZÉKESFEHÉRVÁR által kínált VÁRPALOTAI TÉGLALAKÁS jellemzoi:  - Elso emeleten helyezkedik el -A tégla lakás a centrumban található, tökéletes infrastruktúrával: közelben bevásárlási lehetoségek, iskolák, óvodák, orvos, bolt, 0-24es bolt is néhány percre gyalog!  - Az elso emeleti 34 négyzetméteres lakás elosztása:  - Szoba+ Amerikai konyhás nappali + fürdoszoba és WC + tároló  - A lakás muanyag nyílászárókkal felszerelt  - A lakás 2020-ban teljes belso felújításon esett át, a burkolatok kiváló minoségu alapanyagokból készültek  - Az épület elott a parkolás ingyenes  - A lakáshoz tartozik egy tároló is  -Az ingatlan jelenleg teljesen felújított, kiválóan alkalmas befektetési célra is !!!  -Az ingatlan azonnal költözheto  Amennyiben a LIDO HOME által kínált VÁRPALOTAI TÉGLALAKÁS, vagy bármely a kínálatunkban található LAKÁS felkeltette érdeklodését, hívjon bármikor a megadott telefonszámon.  Vásárolna, de nincs rá keret? Kollégám díjmentes, bank semleges hitelügyintézéssel áll rendelkezésére.  LIDO HOME - Ingatlanok egy életen át!","újszeru","1950 és 1980 között","összkomfortos","nincs megadva","1","földszintes","nincs megadva","nincs megadva","egyéb","van","nincs megadva","nincs megadva","nincs megadva","északkelet","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"629","Debrecen, Széchenyikert","38,9 millió Ft","96 m²","1","Debrecenben a Széchenyikert frekventált részén, a Belvároshoz közel, 90 nm-es, belso kétszintes, 2004-ben épült társasházi lakás eladó!Az ingatlan fobb jellemzoi:- tágas, napfényes terek,- amerikai konyhás,- 2 fürdoszobás,- K-Ny i tájolású,- gázcirkó futés,- alacsony rezsi.Érdeklodjön személyesen nálam, tekintsük meg együtt az ingatlant!Hívjon bizalommal!","jó állapotú","2001 és 2010 között","nincs megadva","nincs megadva","7","nincs megadva","van","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"630","VI. kerület, Liszt Ferenc tér","154,99 millió Ft","106 m²","3","BELVÁROSI KINCSIMPOZÁNS OKOSOTTHON~TÖKÉLETES LOKÁCIÓ, MINOSÉGI KIALAKÍTÁS, ÁTGONDOLT BELSO ELRENDEZÉS~Budapest, VI. kerületben, Belso-Terézvárosban, a Liszt Ferenc tér szomszédságában, megvételre kínálok egy exkluzívan felújított, gépesített, légtechnikával felszerelt, amerikai konyhás nappali + étkezos, két külön nyíló hálószobás, 2 fürdoszobás, 106 négyzetméter alapterületu ( tulajdoni lapon 98 nm) luxus lakást. A ház 1840-ben épült, viszont 3 szinttel bovítették. A szintráépítés és lift kialakítása folyamatban van, jövo évi átadással.A lakás teljes köru felújításon esett át, kifogástalan állapotban van, igényesen berendezett és kivitelezett. Vadonatúj villany- és vízvezetékek kerültek kialakításra, új fa nyílászárók és minoségi burkolatok kerültek beépítésre.Modern és letisztult új konyhabútor került a lakásba étkezovel, extra méretu edények pakolására alkalmas szekrényekkel van felszerelve, minoségi konyhai gépekkel, mint, beépített elektromos konvekcíós gozsüto, beépített elektromos süto, beépített huto, fagyasztó, beépített mosogatógép, fozolap és páraelszívó. Zipato okosotthon és Daikin légtechinai levego forgatós rendszer került kialakításra, így a lakás a privát, illetve meghitt pihenést maximálisan biztosítja, emelve eggyel magasabb szintre a megélheto luxust.A villanykapcsolók érintogombosak, A szobákban, fürdoszobákban, konyhában álmennyezet és ledvilágítás került kialakításra, mindegyik helyiségben külön világitási módok beállitására van lehetoség, ami különleges hangulatot kölcsönöz a lakásnak. A lakás nappalija és egyik hálószobája utcai kilátással rendelkezik.Az elonyös térkihasználás és az eltéro stílusjegyek összessége, harmonikus egységet teremt az enteriorben, ami egyszerre elegáns és hagyománytisztelo.A lakás teljesen tehermentes, JANUÁRBAN KÖLTÖZHETO, az egyik legjobb ajánlat a piacon.Nézze meg a lakást és személyesen gyozodjön meg arról, hogy a lakás éloben még szebb, mint a képeken.Érdeklodését várjuk szeretettel!Az OTP Ingatlanpont teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! A kínálatunkból választott ingatlan finanszírozásához kedvezményes hitel és CSOK konstrukciókat, lakástakarék-pénztári megoldásokat kínálunk. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Keressen, hogy mielobb ajánlatot tehessen! Várom megtisztelo hívását, akár hétvégén is! 154990000 FtReferencia szám: M202505","felújított","1950 elott","luxus","nincs megadva","2","5","van","3 m-nél magasabb","gáz (cirko), mennyezeti hutés-futés","van","nincs megadva","nincs megadva","külön és egyben is","délkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"631","XIII. kerület, Fáy köz","67 millió Ft","103 m²","3","XIII. kerület csendes utcájában eladó egy újszeru, 2 emeletes társasház legfelso szintjén elhelyezkedo BELSO KÉTSZINTES, DUPLAKOMFORTOS 103 nm-es 3 szobás lakás.Az ingatlan a tetotérben található és lemérve 73 négyzetméteres.Az ingatlan elosztása:Az alsó szinten: eloszoba, napfényes amerikai konyhás nappali, hálószoba, fürdoszoba zuhanyzóval és a 3nm-es erkély.A felso szint: közlekedo, nagy hálószoba belso udvari kilátással, gardrób és egy fürdokádas fürdo.A nyílászárók fából készültek, az alsó szinten a csendes utcára, míg a felso szinten a zöld udvarra nyílnak.A futésrol és a meleg vízrol kombi cirkó gondoskodik, illetve mindkét szinten megtalálható egy-egy légkondicionáló berendezés, ami a meleg nyári napokon elengedhetetlen.A szobák laminált parkettásak, míg a többi helyiség hidegburkolattal rendelkezik.A lakáshoz tartozik 1 db autóbeálló, melynek külön vételára 2 millió Ft.A társasházban 10 lakás található, a ház rendezett, csendes és barátságos lakóközösséggel rendelkezik.Az utca kifejezetten csendes, nem sok autó fordul meg napközben. Környéken minden ház új építésu vagy újszeru tehát a közeljövoben építkezés nem várható.A közelben megtalálható: busz és villamos megálló, bevásárlási lehetoség, orvosi ellátás, gyógyszertár, iskola, óvoda, éttermek, kávézók, játszóterek, parkok.A lakás elosztása igen kedvezo így ajánlom nagycsaládosoknak is!Ha felkeltettem érdeklodésüket, akkor várom hívásukat a hét bármely napján","felújított","2001 és 2010 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"632","Szolnok, Kossuth tér 7.","22,9 millió Ft","59 m²","1 + 1 fél","A Szolnoki CasaNetWork Ingatlaniroda megvételre kínálja a Szolnok belvárosában 1+félszobás, erkélyes belvárosi lakását!Lakás jellemzoi:- 59 m2-es alapterület- tégla építésu- nappali, étkezo, 1 különnyíló szoba- muanyag ho és hangszigetelt nyílászárók- 2015 évben teljes köru felújítása történt a lakásban- egy légtérben lett kialakítva a tágas nappali és az étkezo- kézmosóval és tusolóval ellátott fürdo, elektromos futéssel- külön WC- gázkonvektoros futés- csodás kilátás az erkélyrol Szolnok legszebb terére- közlekedés kiváló belvárosi elhelyezkedésének köszönhetoen- kocsi beállási lehetoség belso zárt udvarban- minden 1-5 perces sétára megtalálható: bolt, bank, orvosi rendelo, piac, színház, éttermek, kávézók, könyvtár,       buszmegálló, stb.- CSOK-ra alkalmasAmennyiben a 155804022 számú szolnoki ingatlan felkeltette érdeklodését, vagy a kínálatunkban lévo bármelyik ingatlan, keressen bizalommal!Kollégáim térítésmentes, banksemleges hitelügyintézéssel állnak a rendelkezésére!CasaNetWork-Ingatlanban otthon vagyunk!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","4","van","3 m-nél alacsonyabb","gáz (konvektor)","nincs","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","3 m²","nincs megadva","nem tetotéri",NA,"udvari beálló",NA
"633","VIII. kerület, Józsefváros - Palotanegyed","74,9 millió Ft","112 m²","3 + 1 fél","POLGÁRI LAKÁS A PALOTANEGYEDBENA Palotanegyedben kínálok egy 112 m2-es, 3 szobás, komfortos magasföldszinti lakást.Az utcára nézo ablakok párkánymagassága több, mint két méter. Az épület a múlt század elején épült, kívülrol tatarozták, a lakás viszont felújításra szorul. Két szobában cserépkályhába épített Héra gázégo, egyben pedig gázkonvektor adja a meleget. A használati meleg vizet villanybojler szolgáltatja. A lakás belmagassága 4 méter, így a legnagyobb szobába galéria került beépítésre. A lakásnak két bejárata van, az egyik a hajdani cseléd szobába nyílik, ami ma konyha, a másik a különálló két szobás lakrészre . A lakás befektetok részére különösen ideális, kiváló lokációja és kettéoszthatósága miatt. Ára: 74,9 M Ft","közepes állapotú","1950 elott","összkomfortos","nincs megadva","földszint","4","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","nincs megadva","nem","nincs megadva",NA,"utca, közterület - fizetos övezet",NA
